"data_size","cache_size","unique_size","reads","writes","avg_step","avg_reuse_dist","sum_sqrt_count","sum_count","lis","lds","belady","lru","pivot","ld","mru"
94580,276,289,58291,36289,5.87015e+18,142.867,3205.6,94580,105,110,94291,94285,94025,93566,93808
97216,236,294,59863,37353,5.87023e+18,160.806,3216.25,97216,109,120,96922,96877,91676,94597,95144
9701,139,155,5955,3746,5.86979e+18,86.5437,897.183,9701,62,64,9546,9535,8867,9218,9057
75383,158,426,47147,28236,5.88597e+18,207.49,4316.2,75383,187,198,74162,72629,43108,42515,35647
74736,21,276,46350,28386,5.87917e+18,234.516,3349.02,74736,185,179,54709,39645,8226,15328,6218
58020,11,230,35872,22148,5.87035e+18,120.541,2551.11,58020,90,90,29986,18895,4833,6346,4912
77092,6,307,47838,29254,5.88034e+18,248.413,3557.94,77092,185,187,25462,0,2768,4361,1910
91845,275,382,57850,33995,5.89631e+18,231.768,4221.2,91845,217,203,91463,91417,76906,79490,75786
14745,164,239,9288,5457,5.89578e+18,191.769,1563.38,14745,138,125,14347,13968,10503,10949,11755
40969,171,272,25302,15667,5.87459e+18,198.299,2336.14,40969,135,135,40499,40147,30343,30499,32893
84801,52,263,52246,32555,5.87019e+18,132.237,2992.31,84801,99,108,82586,79436,21210,30079,26382
72531,258,273,45012,27519,5.87582e+18,224.158,3111.59,72531,163,167,72249,72165,67926,70359,70383
44554,99,197,27441,17113,5.87038e+18,123.96,2093.15,44554,89,91,44254,44043,28099,26534,32074
46399,100,229,28514,17885,5.87042e+18,126.254,2069.89,46399,90,97,45992,45636,24206,22546,26257
5136,77,100,3161,1975,5.86603e+18,52.1632,553.125,5136,56,55,5036,5036,4215,4408,4350
21392,166,214,13126,8266,5.87091e+18,130.284,1417.94,21392,81,85,21178,21133,17416,19181,17248
2644,166,191,1672,972,5.89623e+18,118.487,611.72,2644,71,67,2453,2426,2275,2275,2329
26186,20,248,16099,10087,5.8695e+18,131.274,1615.68,26186,82,85,20588,15669,3591,5499,1743
60495,129,300,37400,23095,5.87106e+18,187.497,2659.3,60495,100,111,60084,59803,36851,31939,32482
76903,36,285,47916,28987,5.88062e+18,239.087,3450.68,76903,183,185,64680,54084,10678,18388,10690
61384,18,269,37855,23529,5.87002e+18,144.496,2547.45,61384,94,103,44788,29443,7897,8647,6709
40810,92,272,25213,15597,5.87493e+18,221.773,2350.92,40810,136,137,39455,38075,15309,17152,15333
58021,111,238,35855,22166,5.87051e+18,115.937,2409.83,58021,94,103,57681,57351,30323,27737,29735
49705,21,328,30817,18888,5.87524e+18,146.504,2892.55,49705,126,124,36284,25807,6048,10490,6394
86380,278,281,53257,33123,5.87266e+18,213.882,3262.39,86380,154,164,86099,86099,85961,86073,86099
68800,283,288,42448,26352,5.87017e+18,134.507,2800.08,68800,101,105,68512,68512,68510,68509,68510
26162,206,252,16118,10044,5.87197e+18,166.1,1712.49,26162,97,98,25909,25798,24542,25132,24899
86467,46,294,53378,33089,5.8703e+18,165.001,3037.57,86467,112,113,83010,79578,17359,26986,23710
16745,23,214,10284,6461,5.87142e+18,95.8304,1264.88,16745,78,81,13769,10765,2277,3938,2953
3053,15,71,1876,1177,5.86873e+18,52.889,398.058,3053,50,52,1900,1075,489,609,813
73081,52,271,45505,27576,5.88456e+18,223.844,3412.97,73081,195,189,63634,57422,12944,21726,16706
70568,235,270,43706,26862,5.87011e+18,228.346,3142.59,70568,128,133,70248,70026,63808,67236,67350
72821,8,426,45485,27336,5.88455e+18,214.139,4235.75,72821,186,195,27233,0,3100,5299,2158
58800,677,3622,37112,21688,5.85595e+18,228.878,6983.97,58800,261,211,55178,54488,11187,28054,1098
18194,200,251,11182,7012,5.87412e+18,114.788,1454.43,18194,86,85,17943,17891,17190,17457,17229
58147,87,266,35799,22348,5.87097e+18,160.245,2472.99,58147,111,121,57201,56317,21164,25924,24722
99201,53,286,61440,37761,5.87757e+18,226.149,3820.41,99201,196,182,90942,85131,18364,30425,20936
70115,39,215,43226,26889,5.87013e+18,139.153,2696.24,70115,91,95,65435,59539,13637,21958,17507
17414,29,213,10781,6633,5.8709e+18,101.063,1277.07,17414,73,81,15224,12721,3242,5085,4568
44612,69,221,27416,17196,5.87065e+18,160.161,2040.97,44612,96,106,43702,43020,13361,17128,18241
59838,73,285,37270,22568,5.87927e+18,233.398,3035.17,59838,174,160,56141,52691,13483,20944,18037
69041,105,273,42735,26306,5.87096e+18,159.223,2683.59,69041,113,124,68286,67523,31871,32777,38394
14675,136,167,9065,5610,5.86925e+18,84.6385,1206.54,14675,74,73,14508,14481,13134,13812,13082
3498,1,61,2178,1320,5.87369e+18,52.9646,406.415,3498,48,50,0,0,0,0,0
41351,18,175,25537,15814,5.87e+18,80.5127,2046.93,41351,83,84,28740,17862,5881,6581,6973
70241,2204,5113,44289,25952,5.82591e+18,345.979,10095.1,70241,324,247,65128,64861,39027,43130,9438
23967,69,160,14747,9220,5.86949e+18,72.8435,1443.44,23967,76,77,23716,23438,17794,18542,18732
63979,202,216,39468,24511,5.87015e+18,131.883,2587.07,63979,92,94,63763,63760,63348,63642,63723
79288,124,277,49031,30257,5.87084e+18,152.835,2970.61,79288,120,121,78716,78102,37600,35566,32739
57748,136,265,35544,22204,5.87041e+18,162.545,2470.99,57748,115,118,57264,56892,31606,30387,30468
59941,206,252,37068,22873,5.87035e+18,156.353,2409.77,59941,108,112,59676,59586,50259,55769,51679
76702,170,271,47461,29241,5.87015e+18,197.536,3185.69,76702,115,117,76259,75866,53191,47987,62303
93286,30,232,57547,35739,5.87015e+18,145.591,3145.88,93286,94,101,80610,64134,14959,23106,15490
26048,54,279,16454,9594,5.90182e+18,204.432,2180.12,26048,165,164,20091,15352,4421,6005,2098
80777,145,282,49711,31066,5.87423e+18,214.933,3178.87,80777,157,162,79871,79145,48367,42968,51779
35065,143,158,21661,13404,5.87028e+18,90.8881,1788.23,35065,80,81,34907,34905,33554,34369,33752
40334,182,226,24952,15382,5.86966e+18,128.636,1920.4,40334,86,94,40108,40044,34010,37656,37236
44446,116,173,27485,16961,5.87018e+18,109.374,2054.1,44446,84,83,44251,44180,37687,38210,41209
45266,152,262,28228,17038,5.8811e+18,204.563,2592.1,45266,167,156,44432,43471,28529,26807,28327
56994,118,274,35162,21832,5.87338e+18,197.463,2676.54,56994,141,141,55964,54856,28705,28787,32331
26160,216,275,16078,10082,5.873e+18,188.592,1761.47,26160,94,102,25869,25809,24282,24787,24855
16717,207,216,10334,6383,5.86978e+18,104.599,1265.76,16717,76,81,16501,16501,16367,16450,16494
17181,47,187,10615,6566,5.86997e+18,82.3817,1396.07,17181,80,79,16152,14830,6682,6961,7316
79476,110,281,49417,30059,5.88238e+18,208.635,3541.75,79476,195,183,76432,72772,34522,34592,35659
10005,5,245,6265,3740,5.88019e+18,91.5732,1223.36,10005,92,87,2715,0,54,450,531
35195,126,180,21689,13506,5.87002e+18,103.4,1867.95,35195,79,83,35011,34926,30913,30456,32323
28579,225,261,17913,10666,5.8921e+18,213.78,2214.07,28579,161,156,28295,28180,25474,26577,26623
71499,5,202,44077,27422,5.87017e+18,124.239,2655.65,71499,89,98,20635,0,483,3264,2334
35656,21,426,22360,13296,5.88951e+18,192.237,3090.11,35656,161,166,21380,12298,3488,5016,1979
97328,60,274,60114,37214,5.87476e+18,237.11,3563.72,97328,176,176,92115,87960,20155,33851,25413
33078,49,261,20345,12733,5.87207e+18,133.629,1905.57,33078,99,102,31605,30344,8377,11286,8811
56647,35,299,34906,21741,5.87099e+18,154.89,2649.65,56647,108,115,51141,44218,10627,16893,10901
80431,56,316,49908,30523,5.87945e+18,239.111,3680.7,80431,181,192,73229,67632,16569,26260,14647
14040,110,181,8671,5369,5.86967e+18,78.9323,1231.17,14040,80,76,13859,13843,11910,11798,10420
69272,199,276,42909,26363,5.87248e+18,208.7,2836.5,69272,140,144,68883,68495,53582,60074,55270
72696,51,296,44765,27931,5.8706e+18,153.72,2903.35,72696,118,122,69973,67288,18582,25171,24977
82063,28,271,50805,31258,5.87152e+18,191.335,2984.09,82063,132,142,70807,58253,10478,20321,11672
11418,51,243,7084,4334,5.86942e+18,99.9737,1234.78,11418,80,84,10604,9770,2990,3455,3093
96884,85,319,59865,37019,5.87077e+18,218.298,3424.47,96884,125,135,95519,94325,23560,36004,34694
17851,66,249,11141,6710,5.88196e+18,184.292,1611.48,17851,130,113,16277,14854,4275,6345,5505
80661,76,342,50160,30501,5.8816e+18,168.28,3982.96,80661,171,181,75894,70776,29490,32285,31962
50485,134,260,31563,18922,5.88891e+18,232.917,2888.53,50485,181,182,48791,46729,25964,24517,26518
2818,85,126,1734,1084,5.86522e+18,55.0248,468.65,2818,49,49,2692,2658,2069,2135,1878
96844,289,302,59829,37015,5.87082e+18,158.387,3383.38,96844,116,129,96542,96521,91105,94898,93806
7147,28,75,4399,2748,5.86964e+18,58.7785,620.455,7147,59,61,6017,4554,2472,2839,3498
32722,184,226,20235,12487,5.86999e+18,126.56,1745.55,32722,85,93,32496,32469,27262,30333,27888
85365,247,269,52671,32694,5.87006e+18,148.005,2988.54,85365,103,110,85096,85080,80346,83120,84944
91292,110,232,56329,34963,5.87026e+18,134.469,3111.57,91292,93,98,90912,90577,57069,54773,65295
11834,87,235,7361,4473,5.87946e+18,122.991,1262.8,11834,98,90,11204,10598,5041,4924,4411
55063,52,258,34008,21055,5.87043e+18,136.6,2421.36,55063,94,96,53481,51443,15329,21577,21420
45133,63,411,28039,17094,5.88162e+18,193.633,3261.89,45133,165,165,40992,36995,13196,15972,12057
45421,120,196,28072,17349,5.87016e+18,103.123,2189.8,45421,84,85,45208,45113,32663,30975,30234
76857,140,301,47367,29490,5.87063e+18,157.823,2981.1,76857,118,129,76355,76019,38110,37333,33345
27047,185,274,16710,10337,5.87489e+18,140.421,1936.86,27047,110,111,26723,26591,23204,23233,22514
76076,181,273,47210,28866,5.87438e+18,234.478,3120.51,76076,160,162,75480,74857,53292,54801,59820
45530,21,221,27976,17554,5.8706e+18,159.929,2058.5,45530,97,104,36418,28135,4624,8948,6482
12547,188,249,7841,4706,5.87962e+18,177.525,1360.99,12547,107,102,12267,12129,10156,10908,10611
51297,222,273,31837,19460,5.87473e+18,219.5,2615.59,51297,141,148,50976,50771,42189,46907,40932
6791,56,109,4172,2619,5.8698e+18,57.7868,697.197,6791,56,56,6653,6596,3829,3496,4294
98273,160,273,60973,37300,5.87477e+18,235.35,3575.54,98273,176,174,97243,96323,61501,53308,56845
46738,283,397,28988,17750,5.87397e+18,167.469,3039.38,46738,143,137,46341,46247,41374,42105,37100
15906,84,126,9790,6116,5.87007e+18,65.6318,1129.59,15906,67,70,15780,15779,11738,11607,9436
53265,215,250,32960,20305,5.86972e+18,131.599,2600.48,53265,99,100,53009,52950,51452,52318,52600
12110,78,244,7443,4667,5.8702e+18,96.2956,1143.06,12110,75,75,11762,11567,4241,5000,2705
70202,128,289,43195,27007,5.87043e+18,141.985,2793.98,70202,100,108,69841,69497,37734,34335,38732
26536,113,256,16435,10101,5.8713e+18,138.926,1729.06,26536,97,96,26083,25676,17250,18193,20063
60305,76,235,37267,23038,5.87026e+18,130.373,2389.92,60305,96,105,59508,58964,21623,24676,26174
44376,98,199,27408,16968,5.87043e+18,126.293,2104.85,44376,83,87,44053,43849,26744,24847,27925
82416,134,285,51429,30987,5.88259e+18,248.445,3658.26,82416,193,194,80400,77994,40327,36900,43173
81935,273,278,50613,31322,5.87964e+18,232.377,3442.31,81935,191,180,81657,81646,80914,81347,81657
79511,284,291,50002,29509,5.8948e+18,232.962,3790.69,79511,206,202,79220,79216,79037,79125,79080
85780,218,328,53122,32658,5.87346e+18,206.202,3518.94,85780,146,140,85443,85316,78062,80611,80520
23234,145,171,14333,8901,5.87025e+18,82.8643,1529.49,23234,78,79,23063,23045,21476,22412,21596
20449,25,153,12648,7801,5.87012e+18,67.2615,1375.97,20449,73,73,16244,11443,4393,6107,4638
79409,271,274,49186,30223,5.87216e+18,197.158,3006.45,79409,141,145,79135,79135,78007,78866,79092
70403,235,273,43583,26820,5.87093e+18,160.835,2706.21,70403,118,125,70130,70076,59722,65734,64234
27279,1547,10969,17262,10017,5.51714e+18,707.884,14172.5,27279,759,261,16310,15150,2749,3530,880
94992,230,273,58951,36041,5.87438e+18,231.138,3477.25,94992,176,171,94637,94339,79812,87717,86355
71022,68,268,43969,27053,5.87182e+18,199.715,2811.67,71022,136,140,68825,66952,16341,25698,22140
65557,41,309,40662,24895,5.879e+18,183.406,3329.4,65557,172,176,57024,48441,15151,20023,14754
38267,45,326,23736,14531,5.87677e+18,125.929,2611.22,38267,125,120,34670,30818,9078,12524,12071
73309,279,285,45617,27692,5.87941e+18,224.294,3324.46,73309,180,183,73024,72999,71077,72408,72516
58953,179,259,36336,22617,5.86988e+18,119.309,2509.37,58953,99,101,58694,58636,45125,51271,41598
18322,97,230,11485,6837,5.89236e+18,173.194,1694.74,18322,141,131,16975,15401,8068,7809,8583
43687,280,296,26949,16738,5.87152e+18,123.325,2333.4,43687,95,94,43391,43374,42770,43133,42911
90409,142,285,55712,34697,5.87024e+18,145.202,3143.85,90409,105,109,90072,89822,52848,47336,52769
24104,154,258,15005,9099,5.87754e+18,176.11,1817.68,24104,120,123,23627,23294,16591,15844,16366
12739,93,154,7823,4916,5.87122e+18,94.0396,1027.01,12739,66,70,12563,12456,9581,9223,9871
16508,205,342,10176,6332,5.86972e+18,114.435,1583.61,16508,88,89,16166,16084,11621,10613,10820
45691,73,260,28229,17462,5.86992e+18,176.439,2411.56,45691,94,98,44962,44267,15671,15244,13697
24627,153,272,15224,9403,5.87617e+18,149.52,1870.44,24627,117,112,24245,23998,20210,19966,20084
70187,147,222,43365,26822,5.87019e+18,122.266,2774.46,70187,90,90,69956,69832,57471,61462,60027
38180,35,257,23612,14568,5.87031e+18,123.715,2114.14,38180,87,89,34319,29272,6996,8429,6246
20108,170,250,12448,7660,5.86975e+18,127.949,1667.75,20108,92,92,19834,19683,17541,17698,18103
93341,30,426,58286,35055,5.88429e+18,203.194,4731.99,93341,190,202,69888,48944,14595,20943,13172
56029,102,338,35041,20988,5.8871e+18,175.658,3404.62,56029,173,177,53221,49961,26591,26559,23618
82297,161,313,50943,31354,5.87293e+18,191.799,3396.08,82297,149,152,81564,81039,52421,49822,49795
63087,62,285,39295,23792,5.87967e+18,194.421,3121.95,63087,173,171,58218,53916,15369,23100,16049
19861,3,263,12431,7430,5.88932e+18,162.67,1874.31,19861,139,137,2858,0,64,220,197
49598,147,264,30708,18890,5.87144e+18,186.776,2319.34,49598,117,117,49116,48811,30523,29915,32077
31781,3,297,19652,12129,5.87158e+18,123.024,2027.52,31781,100,96,5462,0,195,537,367
53897,53,200,33218,20679,5.87035e+18,125.639,2322.63,53897,89,92,52577,50534,15383,19811,19040
61467,203,271,38032,23435,5.87029e+18,194.114,2852.92,61467,107,109,61156,61043,49375,54838,49609
35722,103,197,21981,13741,5.86995e+18,112.261,1883.52,35722,85,84,35480,35335,26150,25511,27410
25719,183,268,15893,9826,5.87923e+18,178.44,1924.95,25719,126,128,25366,25117,18288,19327,16907
57736,85,194,35640,22096,5.86999e+18,130.874,2437.19,57736,86,90,57348,57175,29322,27120,34576
28167,61,154,17326,10841,5.86958e+18,89.5115,1586.07,28167,73,77,27787,27535,12331,12523,14415
20182,33,248,12435,7747,5.87157e+18,131.878,1496.19,20182,93,90,17965,15527,3021,5328,1452
19008,131,271,11837,7171,5.87919e+18,129.763,1690.78,19008,113,108,18517,18117,12711,12850,12095
5794,4,109,3579,2215,5.86992e+18,52.494,656.289,5794,58,60,1345,0,6,262,248
49017,2752,8706,30812,18205,5.701e+18,593.839,13750.1,49017,552,287,40311,40153,16955,20875,2850
99519,228,316,61303,38216,5.87278e+18,224.411,3663.37,99519,148,151,99174,98986,87059,91727,88970
76801,252,260,47485,29316,5.8701e+18,147.816,3094.41,76801,107,107,76541,76539,76532,76535,76541
86484,174,303,53398,33086,5.87086e+18,160.84,3194.42,86484,115,129,86070,85812,66378,61927,68032
69109,36,391,42765,26344,5.87023e+18,157.977,3126.15,69109,106,105,61567,53154,14392,20225,16490
73293,404,426,45894,27399,5.88741e+18,220.223,4261.01,73293,190,201,72867,72841,71814,72466,67988
93876,275,322,57871,36005,5.87059e+18,219.429,3358.21,93876,128,130,93554,93506,81759,88406,87041
42581,61,262,26217,16364,5.8716e+18,166.588,2156.79,42581,107,115,41207,40182,10252,16043,13391
4405,23,211,2758,1647,5.88662e+18,140.277,806.325,4405,81,79,2914,1902,495,877,594
49554,62,197,30531,19023,5.86973e+18,121.232,2201.74,49554,90,93,48791,48210,18755,20469,23454
51276,211,275,31653,19623,5.87803e+18,229.564,2690.26,51276,154,158,50888,50596,41515,45372,41858
80142,287,303,49490,30652,5.87103e+18,156.112,3085.03,80142,114,124,79839,79822,76425,78547,77672
18870,39,187,11659,7211,5.87013e+18,82.7727,1462.56,18870,80,80,17081,15106,5736,6481,6741
80590,72,215,49716,30874,5.87015e+18,132.284,2913.73,80590,90,93,79927,79372,33470,34028,40605
26008,257,268,16071,9937,5.8788e+18,176.372,1933.23,26008,126,128,25740,25731,25148,25442,25321
2128,8,62,1301,827,5.87404e+18,44.7039,315.162,2128,45,46,899,0,151,230,375
92965,72,301,57229,35736,5.87106e+18,203.827,3297.72,92965,128,128,91236,89970,24128,34514,34826
97680,68,228,60221,37459,5.87021e+18,142.446,3159.44,97680,98,103,96599,95648,34422,40256,45489
48146,24,275,29656,18490,5.87508e+18,195.867,2493.28,48146,136,135,38927,30016,5122,10826,6130
40780,218,257,25186,15594,5.87034e+18,117.02,2114.13,40780,86,88,40523,40471,38834,39843,39728
43496,26,271,27073,16423,5.88366e+18,212.717,2625.71,43496,165,164,32505,23188,5495,9913,4772
53560,225,265,33127,20433,5.87114e+18,166.561,2382.42,53560,115,121,53291,53215,45993,50196,49750
42381,11,270,26257,16124,5.87006e+18,193.583,2401.51,42381,106,105,21379,13418,3673,4653,1991
17361,144,276,10728,6633,5.87323e+18,88.1764,1519.31,17361,94,87,17069,17020,13421,13315,13162
66292,121,290,41557,24735,5.89137e+18,234.377,3442,66292,198,196,63304,59041,27538,27263,29676
35206,167,262,21873,13333,5.88154e+18,202.323,2280.55,35206,151,151,34658,34044,24180,24257,24982
57286,154,304,35355,21931,5.87479e+18,194.965,2889.89,57286,144,143,56605,56134,34465,31517,31908
25242,69,146,15643,9599,5.87052e+18,69.5444,1513.92,25242,77,76,25043,24727,19227,19653,18714
83872,256,275,51693,32179,5.87669e+18,223.898,3346.14,83872,177,172,83583,83460,77059,80502,81395
94049,241,381,58180,35869,5.87067e+18,175.21,3654.53,94049,134,136,93662,93512,72671,67480,70927
30579,74,285,19004,11575,5.87796e+18,190.51,2170.57,30579,130,121,29039,27501,9178,11375,14311
27157,194,257,16776,10381,5.86987e+18,147.307,1936.96,27157,97,95,26873,26746,25522,26131,26393
20747,53,219,12775,7972,5.86928e+18,101.321,1367.78,20747,78,86,20079,19584,5270,7474,6469
29920,44,187,18483,11437,5.86992e+18,95.5715,1687.56,29920,81,84,28500,26639,9521,11521,11693
29628,30,226,18316,11312,5.87044e+18,164.505,1677.01,29628,93,95,26207,22712,4467,7765,6495
88265,68,342,54850,33415,5.88071e+18,182.067,4109.76,88265,176,182,82432,76228,25944,31746,30689
35763,80,273,22226,13537,5.87463e+18,210.508,2203.52,35763,130,131,34368,33132,10936,14934,15809
69576,242,281,43147,26429,5.87908e+18,200.818,3226.61,69576,181,177,69279,69138,60028,65326,63675
51130,252,300,31525,19605,5.87102e+18,138.88,2523.27,51130,102,105,50830,50750,46633,49039,47770
52321,208,286,32440,19881,5.87881e+18,218.979,2846.14,52321,169,155,51945,51622,41935,45465,43659
64598,60,317,40512,24086,5.89102e+18,210.549,3549.74,64598,190,198,55199,46393,15372,20767,13666
55741,230,252,34512,21229,5.87011e+18,161.253,2662.48,55741,100,101,55489,55430,55323,55382,55424
24890,95,254,15325,9565,5.87181e+18,165.776,1682.4,24890,91,101,24354,23939,13257,12539,17059
38133,153,273,23663,14470,5.8755e+18,167.405,2270.62,38133,129,132,37609,37220,24588,21958,20636
9828,147,250,6147,3681,5.88592e+18,150.058,1231.1,9828,103,96,9492,9284,6036,5551,5092
53617,160,272,33081,20536,5.87351e+18,193.978,2598.95,53617,143,142,53042,52612,36711,36113,41140
7759,95,224,4861,2898,5.88566e+18,157.179,1075.94,7759,96,92,7127,6515,3600,3493,4191
59592,118,217,36678,22914,5.87011e+18,131.526,2495.38,59592,89,96,59302,59060,36785,32434,36410
73300,193,232,45296,28004,5.86981e+18,153.726,2887.92,73300,97,96,73068,73012,70564,71927,72325
87679,254,302,54048,33631,5.8705e+18,161.444,3209.93,87679,118,127,87377,87295,78210,83487,80562
95208,301,397,58974,36234,5.87214e+18,168.715,3992.49,95208,150,147,94811,94704,88059,90462,82862
80547,61,217,49673,30874,5.8704e+18,138.468,2876.74,80547,90,100,79367,78204,24231,30760,33426
64484,163,411,40053,24431,5.87575e+18,178.101,3679.82,64484,153,146,63839,63248,50107,50571,50194
6450,171,188,3962,2488,5.86812e+18,73.9628,771.221,6450,63,66,6262,6262,6256,6259,6248
30606,159,219,18918,11688,5.86994e+18,125.551,1661.93,30606,85,91,30368,30266,25706,27389,29173
80970,216,328,50171,30799,5.87364e+18,191.896,3471.17,80970,141,136,80636,80476,73996,75372,75197
36351,64,260,22783,13568,5.89071e+18,216.44,2474.55,36351,175,166,31421,26613,7483,11568,10417
79315,167,306,49999,29316,5.89752e+18,232.776,3815.5,79315,207,200,78148,76175,47869,47519,55319
54172,187,257,33513,20659,5.87005e+18,132.004,2613.1,54172,100,99,53868,53679,50724,50133,52808
71991,247,397,44609,27382,5.87367e+18,211.921,3462.99,71991,152,160,71568,71411,49095,44932,39463
45069,128,266,27710,17359,5.8716e+18,176.213,2212.28,45069,108,117,44536,44156,26958,26634,30728
14809,25,202,9099,5710,5.8703e+18,97.1517,1181.72,14809,73,77,12419,9685,2591,3439,3180
91867,247,352,56623,35244,5.87017e+18,166.978,3416.95,91867,119,120,91515,91345,72752,79679,76463
17246,87,267,10657,6589,5.87377e+18,76.1626,1464.51,17246,90,85,16833,16595,15874,15830,15415
44656,179,183,27525,17131,5.87009e+18,101.624,2130.48,44656,80,84,44473,44471,44472,44473,44459
99566,101,302,61391,38175,5.87052e+18,167.674,3402.73,99566,120,130,98613,97665,46264,48592,56822
53798,44,316,33198,20600,5.87267e+18,145.667,2799.22,53798,122,116,50137,45884,11446,17425,15554
59406,7,260,36630,22776,5.87054e+18,137.385,2517.16,59406,98,101,23500,0,3084,4347,2642
93858,223,308,57827,36031,5.87298e+18,195.029,3540.93,93858,154,155,93489,93257,72886,80225,67112
48232,142,190,29728,18504,5.86997e+18,109.843,2116.05,48232,85,93,48042,47976,39888,43602,42701
19266,168,270,11926,7340,5.87639e+18,143.145,1699.79,19266,107,103,18936,18772,16514,16316,15878
51665,101,281,32100,19565,5.88107e+18,212.623,2859.77,51665,173,173,49296,46749,19949,21660,16301
77877,110,227,48086,29791,5.86988e+18,137.8,2883.42,77877,93,98,77517,77196,42651,38842,41185
97261,293,309,60238,37023,5.87279e+18,198.887,3589.13,97261,155,161,96952,96939,91129,94539,94481
93929,178,256,58057,35872,5.87021e+18,156.29,3377.23,93929,107,109,93601,93370,81825,82080,89196
95469,10,261,59012,36457,5.87006e+18,167.993,3407.8,95469,108,106,47042,31510,7904,8302,4676
99359,160,286,61541,37818,5.87797e+18,230.605,3823.95,99359,197,191,98129,96821,61008,54080,61974
57529,249,307,35677,21852,5.88026e+18,226.567,3106.31,57529,167,168,57208,57068,52008,53368,54964
80897,130,298,49839,31058,5.87061e+18,161.94,3092.7,80897,119,125,80303,79824,48949,50976,51248
16316,191,211,10080,6236,5.87091e+18,100.635,1214.35,16316,75,80,16105,16098,15141,15578,15958
52103,250,270,32242,19861,5.87035e+18,178.74,2677.25,52103,113,116,51833,51812,51720,51772,51615
73107,263,294,45156,27951,5.87052e+18,165.312,2820.86,73107,105,111,72813,72807,71864,72432,72444
48602,45,247,30054,18548,5.87015e+18,136.466,2486.62,48602,97,97,45461,41517,15259,16887,17265
75901,23,279,46708,29193,5.87404e+18,198.598,3076.47,75901,152,157,60996,47001,8273,16490,10154
98805,249,342,61598,37207,5.88386e+18,198.827,4423.66,98805,191,203,98442,98269,81813,84885,76913
90376,256,318,55846,34530,5.87075e+18,212.205,3330.61,90376,125,132,90058,89986,74421,83744,75884
48227,7285,10765,30297,17930,5.6793e+18,617.314,15771.1,48227,734,290,37462,37430,31762,32562,17022
96082,251,279,59335,36747,5.87022e+18,151.707,3426.62,96082,111,115,95803,95751,91660,93202,91593
93679,203,307,57689,35990,5.87292e+18,205.329,3534,93679,161,159,93216,92784,64890,63316,61860
3857,37,76,2377,1480,5.86754e+18,59.2066,468.182,3857,54,55,3498,3104,1790,1800,2055
84871,247,327,52604,32267,5.87493e+18,198.681,3687.42,84871,160,155,84544,84410,80199,80744,78772
70330,96,273,43515,26815,5.87078e+18,159.739,2738.35,70330,120,119,69469,68574,25406,28514,21286
68385,75,290,42853,25532,5.89128e+18,237.214,3505.84,68385,197,204,60793,52373,15164,23039,17692
60946,254,274,37612,23334,5.87342e+18,208.4,2785.69,60946,152,144,60667,60556,55372,58467,59961
63372,114,381,39182,24190,5.87087e+18,147.569,3148.17,63372,123,117,62594,61919,39955,40451,39912
2932,75,112,1796,1136,5.86716e+18,46.9918,462.019,2932,47,45,2820,2805,2143,2064,1953
14323,44,249,8920,5403,5.88021e+18,159.541,1441.68,14323,112,112,12404,10707,3032,4670,4185
57832,73,275,35655,22177,5.87734e+18,219.538,2786.41,57832,157,152,55101,52903,13026,20490,16756
59385,186,426,37163,22222,5.88626e+18,192.678,3886.31,59385,178,187,58755,58195,38035,37562,31372
68195,174,300,42158,26037,5.87082e+18,162.205,2847.15,68195,114,124,67789,67549,48039,43796,47922
90121,181,322,55579,34542,5.87061e+18,209.57,3327.37,90121,127,130,89691,89367,58911,50984,52470
67932,249,335,42481,25451,5.88676e+18,193.525,3703.95,67932,182,190,67585,67447,56744,57859,51222
22749,34,292,14214,8535,5.88509e+18,135.409,2065.32,22749,134,134,17535,12232,5559,6268,5937
78341,195,274,48367,29974,5.87402e+18,238.093,3187.31,78341,166,160,77819,77272,58653,65527,59879
23503,90,153,14514,8989,5.86998e+18,88.1977,1438.89,23503,75,75,23303,23228,16353,15504,17055
19067,120,244,12049,7018,5.90001e+18,188.201,1804.07,19067,152,142,17884,16304,10231,9536,11425
32490,130,200,20112,12378,5.87007e+18,113.44,1874.08,32490,79,83,32289,32219,26593,26446,26503
82186,146,235,50775,31411,5.87e+18,147.401,3050.36,82186,96,93,81913,81681,64700,67501,68907
32595,94,275,20110,12485,5.87606e+18,189.767,2105.13,32595,120,123,31561,30617,14197,13923,15000
78114,200,241,48121,29993,5.87005e+18,138.77,2831.6,78114,105,112,77856,77775,66840,73161,70413
22429,232,306,13879,8550,5.87347e+18,95.2437,1836.81,22429,99,96,22123,22081,21361,21425,20925
68600,38,222,42412,26188,5.87002e+18,130.145,2748.95,68600,91,91,62867,56568,15121,21365,18163
39732,65,184,24470,15262,5.87008e+18,117.534,1981.56,39732,81,83,39216,38797,16407,17580,18242
59380,61,326,36755,22625,5.8734e+18,149.491,2938.82,59380,121,115,57536,55852,18120,22422,24234
79774,12,279,49061,30713,5.87113e+18,151.532,2961.37,79774,116,125,47635,29647,7902,9914,4653
89897,104,227,55478,34419,5.87011e+18,141.656,3089.09,89897,93,100,89476,89119,51576,49978,61459
71048,86,273,43752,27296,5.8706e+18,159.708,2746.74,71048,119,122,69980,68982,20216,29006,26556
75911,135,294,46939,28972,5.87084e+18,150.082,2952.39,75911,115,125,75390,74943,44031,43335,42602
