"data_size","cache_size","unique_size","reads","writes","avg_step","avg_reuse_dist","sum_sqrt_count","sum_count","lis","lds","belady","lru","pivot","ld","mru"
91004,2840,2868,58456,32548,2.9894e+13,673.576,9707.07,91004,694,424,88136,88136,88136,88136,88024
57260,230,3448,41221,16039,4.36306e+13,1254.08,11259.7,57260,1188,358,47044,42024,26809,13941,5308
66897,3222,4111,47013,19884,5.31815e+13,1449.56,12937.4,66897,1702,530,62786,62632,58541,47550,51039
56984,1600,3331,37860,19124,3.91427e+13,770.448,8939.1,56984,893,369,53653,53007,41764,11325,13478
79945,3012,4253,55546,24399,3.71876e+13,1236.78,13915.5,79945,1366,421,75692,75438,71236,70107,63396
76219,2139,3760,54737,21482,4.46253e+13,1525.71,13512.4,76219,1534,403,71996,69141,62600,60378,50779
79824,1001,4015,51111,28713,2.95943e+13,687.747,11880.2,79824,1247,384,75809,74919,60770,38934,29305
36684,57,2631,26110,10574,3.26892e+13,770.079,7611.2,36684,796,215,24220,14708,12566,4904,1081
3187,254,534,2081,1106,2.93213e+13,92.3119,1000.72,3187,147,68,2653,2639,2543,2485,2259
61726,1430,3642,42258,19468,4.55538e+13,1063.85,10468.9,61726,1185,437,57431,55508,42114,16232,18726
8419,1549,1595,5615,2804,5.8947e+13,209.265,3011.46,8419,582,119,6824,6824,6824,6824,6773
74949,702,2688,47561,27388,3.00954e+13,634.112,8915.38,74949,600,431,72046,71160,59968,51735,36340
89866,17232,49164,78733,11133,8.62006e+11,19.9596,49802.3,89866,3526,52,40702,40690,17971,17631,15894
42064,1558,2052,26056,16008,3.09305e+13,464.326,5754.84,42064,443,297,40012,39987,37563,38623,34585
30440,979,3028,25925,4515,4.1755e+13,17.2156,3703.83,30440,1518,1513,27412,27412,15142,22296,20797
72896,2356,2765,45627,27269,3.04462e+13,654.197,8870.53,72896,593,430,70131,70046,67403,68372,64821
75761,1613,3629,47601,28160,2.92988e+13,760.408,10694.7,75761,964,402,72132,71735,63579,50493,45515
65782,1314,3989,46180,19602,3.45795e+13,1063.86,12180.1,65782,1073,384,61416,59555,50772,44975,26044
64472,3315,3882,44026,20446,3.13203e+13,872.59,11367.2,64472,1083,292,60590,60504,60590,60590,57753
44375,526,2596,31763,12612,3.08616e+13,836.974,8195.91,44375,909,232,40216,37868,25653,16471,18806
76889,1018,4079,50937,25952,2.94484e+13,805.182,11891.1,76889,1234,347,72393,71225,52519,41483,17031
42588,3487,3631,29650,12938,5.10974e+13,967.739,9184.14,42588,1073,418,38957,38884,38673,38176,37362
52105,3496,3521,34796,17309,4.13653e+13,769.94,9063.24,52105,991,408,48584,48584,48567,48556,48499
86850,449,4279,60841,26009,4.81699e+13,1332.57,14909.6,86850,1801,548,74843,70081,49760,30410,15490
75441,1430,3529,47182,28259,3.00049e+13,823.158,10248,75441,730,419,71912,71379,62452,43956,45341
73124,2791,3552,45652,27472,2.99932e+13,773.846,9984.16,73124,732,409,69572,69491,69533,69566,67408
92535,4115,4642,61546,30989,3.13279e+13,1069.02,14709.6,92535,1366,357,87893,87855,87893,87893,84062
22120,989,1002,14277,7843,3.01832e+13,477.569,3201.21,22120,410,221,21118,21118,21109,21102,21112
2950,436,506,1860,1090,2.61911e+13,87.2492,941.727,2950,124,108,2444,2444,2436,2433,2301
22107,1310,1511,16104,6003,3.07929e+13,348.815,4399.42,22107,428,177,20596,20596,20310,20462,18554
50206,736,2123,30763,19443,3.15904e+13,529.518,6300.26,50206,475,310,48012,47455,37392,21529,22083
45437,305,2769,31209,14228,2.8466e+13,548.591,7880.94,45437,928,268,40325,37995,25106,13754,6729
77453,1154,3878,53095,24358,4.74349e+13,1169.18,12018.9,77453,1419,467,71931,69705,53928,18973,24304
21959,197,1438,14122,7837,2.9046e+13,457.51,3807.09,21959,447,225,18921,17742,15736,13169,4158
64566,1924,2698,40068,24498,3.09646e+13,627.413,8171.05,64566,535,408,61868,61734,55406,56837,46020
78081,95,4235,54671,23410,4.96426e+13,1368.53,14208.6,78081,1777,534,56328,42771,30163,15030,3561
6097,221,626,5184,913,4.21919e+13,16.9493,913.077,6097,317,312,5471,5471,3065,4464,4274
63191,765,3687,42768,20423,4.43659e+13,893.763,10119.8,63191,1047,433,58557,57604,44052,11744,15328
53686,921,3503,33513,20173,2.97126e+13,520.384,8837.2,53686,1000,309,50183,49877,38831,22745,16769
35074,1230,2530,22987,12087,2.82336e+13,455.472,6668.2,35074,970,196,32544,32410,30577,27836,16797
50500,947,2894,35829,14671,3.14031e+13,854.303,9257.07,50500,926,245,47229,45188,40265,42260,27080
85719,2017,3622,53757,31962,2.96564e+13,904.859,11019.4,85719,741,453,82097,81648,75004,69575,58737
6457,1523,1625,4714,1743,4.75807e+13,229.264,2703.18,6457,407,145,4832,4832,4753,4749,4618
46889,6855,15886,38818,8071,2.31246e+13,2386.3,23774.2,46889,5176,17,31003,26654,26430,28172,19394
91504,406,4342,65641,25863,4.63943e+13,1702.33,15741.4,91504,1808,580,77690,72535,42243,24613,18553
62741,484,3785,43565,19176,5.09828e+13,1122.82,11149.1,62741,1334,464,55227,51595,36505,12217,10687
63199,976,2094,40860,22339,2.97998e+13,551.335,7020.78,63199,551,334,61105,61023,56577,56564,48288
15970,457,1615,13573,2397,4.22349e+13,16.9781,2090.07,15970,811,806,14355,14355,7434,11466,10900
77981,3079,3999,50932,27049,2.9668e+13,706.673,11949.4,77981,1242,387,73982,73978,73956,73766,64327
44279,3672,3773,32032,12247,6.18699e+13,1444.42,9992.1,44279,1300,435,40506,40506,40496,40498,40162
17990,960,1646,12068,5922,4.41983e+13,392.325,3782.15,17990,343,203,16344,16303,15008,5928,6092
39796,891,2562,28505,11291,3.14448e+13,762.947,7733.83,39796,849,222,36964,35865,30609,32774,16799
68852,3268,4119,48167,20685,5.27361e+13,1406.48,12972.2,68852,1702,511,64733,64603,60456,47046,50881
31344,2356,3582,22460,8884,5.95625e+13,906.379,8112.9,31344,968,421,27762,26876,21520,16791,18369
72851,1000,3724,48942,23909,4.27736e+13,987.589,10617.2,72851,1014,425,68493,67285,54602,14264,22533
39267,1030,2078,24910,14357,3.03674e+13,529.741,5841.17,39267,480,326,37189,37140,33510,27826,26899
18537,1347,2834,13562,4975,6.62099e+13,861.892,5753.38,18537,848,256,15703,14542,10331,11103,11261
51844,3270,4052,37123,14721,5.99543e+13,1429.63,11195.5,51844,1500,457,47792,47715,44932,41373,41982
95225,1734,4139,60774,34451,2.93656e+13,825.388,13072.3,95225,1197,448,91086,90585,81256,64935,57177
48354,840,1402,31313,17041,2.97544e+13,558.964,4988.86,48354,482,310,46952,46844,43199,42968,39745
22133,783,1092,14361,7772,3.06607e+13,463.485,3309.83,22133,349,220,21041,20761,20420,20104,20156
2808,472,516,1798,1010,2.94712e+13,104.132,978.874,2808,123,88,2292,2292,2286,2286,2198
78321,1993,4274,56330,21991,5.04646e+13,1695.67,14422.1,78321,1619,563,73330,69273,57146,52241,44301
34884,933,2843,24717,10167,4.77959e+13,1293.06,8327.61,34884,1140,301,30528,28514,23203,21443,14246
68332,3360,3838,49330,19002,5.33943e+13,1437.27,12789.4,68332,1503,531,64494,64479,61679,62141,62538
73029,2640,3784,47965,25064,2.95797e+13,665.473,11176.8,73029,1229,337,69245,69059,68611,68899,52765
83686,325,732,56715,26971,3.35085e+13,304.726,4960.05,83686,311,268,82954,81737,59660,57913,50655
49566,866,3008,31863,17703,2.90131e+13,463.978,8006.69,49566,1148,226,46438,45975,39719,33309,23653
50279,1788,3791,35041,15238,5.25241e+13,1131.26,10253.9,50279,1346,457,46173,43936,32979,20379,22569
86449,217,3982,62256,24193,4.65204e+13,1709.23,14686.9,86449,1634,560,69715,61714,36571,15576,10827
64993,583,2795,42679,22314,3.62114e+13,554.057,7722.79,64993,605,337,62108,59977,50444,8881,7417
24825,265,1045,16058,8767,2.97516e+13,523.494,3420.02,24825,385,230,22282,20630,19295,18875,8769
2396,131,324,1659,737,3.40843e+13,177.921,792.353,2396,177,72,1727,1070,1210,1175,1448
38435,807,1937,24821,13614,2.97433e+13,591.015,5728,38435,511,313,36498,35800,32254,30728,17232
68148,949,2669,42507,25641,3.00257e+13,618.424,8447.82,68148,523,420,65479,65094,53592,39665,30910
81272,3077,3950,55752,25520,4.66777e+13,1201.26,12567.1,81272,1431,471,77322,77069,72004,38118,50319
68711,2393,2816,44614,24097,3.26117e+13,640.186,8171.89,68711,597,350,65895,65859,65569,65469,62486
27498,678,2322,19151,8347,2.67008e+13,567.769,6036.74,27498,841,228,24849,23872,16105,12138,5092
86759,3058,4336,61902,24857,4.74678e+13,1609.98,15360,86759,1751,566,82423,81904,73902,66690,67952
4951,452,791,3566,1385,2.84314e+13,190.559,1724.03,4951,318,90,4160,4046,3168,3400,2070
60568,2315,4092,42750,17818,5.68255e+13,1377.57,12200,60568,1736,457,56476,53682,44387,35900,38692
94895,250,3871,64238,30657,4.4331e+13,1235.92,12851.7,94895,1411,472,81297,74216,57168,11254,9924
81629,2473,3968,52906,28723,2.94291e+13,679.46,12057.7,81629,1254,389,77661,77553,76951,77325,55369
6022,372,636,3916,2106,2.88848e+13,195.844,1412.56,6022,227,111,5386,5206,5024,4956,3898
60157,139,3493,43294,16863,4.76254e+13,1412.86,11707.5,60157,1310,369,45845,38573,24632,17832,4728
43039,3044,3854,31154,11885,6.20749e+13,1320.1,9941.84,43039,1292,460,39185,39086,36286,30850,32097
76344,3498,3694,51062,25282,4.1423e+13,984.081,10656.8,76344,1052,428,72650,72467,71504,70688,67687
24245,962,995,15594,8651,2.91861e+13,507.447,3345.44,24245,393,219,23250,23250,23232,23229,23218
5259,457,822,3664,1595,3.60507e+13,383.686,1771.6,5259,377,80,4373,4072,3163,3198,1750
58587,1788,3530,42097,16490,4.93354e+13,1426.25,11551.8,58587,1451,355,54439,50683,44649,44680,37960
93703,2370,4520,65578,28125,4.14114e+13,1555.19,15609.7,93703,1595,447,88941,86801,78107,76768,54308
28310,3006,3241,19491,8819,5.17496e+13,635.727,7252.69,28310,863,402,25069,25067,24742,23966,21959
35757,1231,2258,25719,10038,2.79275e+13,641.409,6590.94,35757,798,244,33499,33010,28767,30562,21894
30546,1804,2851,21882,8664,5.74827e+13,1372.75,7724.85,30546,1123,269,27488,25324,21033,21904,20839
79965,813,4391,53148,26817,3.05124e+13,909.808,12837.6,79965,1284,327,74572,73017,50179,36256,9652
7304,754,1634,5122,2182,4.20078e+13,278.898,2938.06,7304,512,120,5670,5661,4438,4187,3206
89302,856,2965,56212,33090,3.07656e+13,729.804,10069.4,89302,644,459,86077,85344,70881,56792,43941
24444,351,2621,17765,6679,5.73054e+13,1174.33,6516.82,24444,865,242,19136,17620,10229,9736,3819
26154,555,1554,16735,9419,3.03197e+13,488.24,4281.3,26154,432,253,24439,23826,21329,18944,17360
43659,1675,1799,28199,15460,2.99236e+13,551.57,5880.44,43659,463,325,41860,41858,41669,41527,41657
79159,1972,2382,50952,28207,2.92924e+13,599.145,8278.5,79159,621,379,76777,76775,75793,74957,71948
20842,666,1930,12913,7929,2.7516e+13,310.053,4173.49,20842,663,137,18912,18822,17236,17007,12877
32836,358,2551,20949,11887,2.88182e+13,398.548,6183.38,32836,943,183,29089,26923,20411,14976,10598
50952,1750,2969,34538,16414,2.88311e+13,533.043,8462.62,50952,973,269,47983,47974,46482,41912,32290
86375,1541,3863,58682,27693,4.53392e+13,1199.86,12478.2,86375,1414,466,81654,79061,63184,23404,34382
91705,3511,3991,60521,31184,3.75788e+13,1241.26,12377.6,91705,1063,449,87714,87663,86564,85607,77625
43386,588,2089,26831,16555,3.06206e+13,438.502,5861.3,43386,480,300,41154,40367,32904,22272,20297
13120,308,858,8485,4635,2.99711e+13,436.746,2422.4,13120,349,180,11751,10893,10242,9977,5792
83797,1249,4224,58101,25696,4.8249e+13,1380.19,14244.1,83797,1755,530,77178,73209,55778,31130,27840
57501,310,3554,39829,17672,3.0698e+13,798.247,10344,57501,1031,285,50265,46828,31524,15078,6174
10843,183,1216,6582,4261,3.13199e+13,164.735,2437.83,10843,219,138,9526,8735,6955,2431,1515
46944,522,1781,30350,16594,2.95121e+13,533.006,5515.12,46944,457,296,44914,41900,38791,37462,27882
8010,452,620,5169,2841,2.89026e+13,283.698,1671.81,8010,213,150,7390,6982,7067,7001,6707
27436,889,2739,19687,7749,5.86171e+13,1219.86,7129.35,27436,1007,246,23271,22103,15262,14073,8923
46278,862,2063,28354,17924,3.08424e+13,469.55,5944.01,46278,422,310,44215,43969,35926,22490,21251
13679,584,1322,8592,5087,3.01394e+13,238.116,2979.53,13679,279,183,12357,12303,10944,9184,7790
14935,1698,1961,9950,4985,2.5671e+13,307.586,4079.44,14935,661,161,12974,12974,12832,12972,12576
43954,1262,2006,27396,16558,3.09554e+13,459.465,5835.03,43954,462,307,41948,41940,37528,37032,30598
17964,341,1827,11196,6768,2.65762e+13,304.476,3866.37,17964,622,137,15342,13888,11753,12467,6476
80689,8169,19649,59096,21593,2.31761e+13,228.953,25141.1,80689,1888,189,61040,60985,46463,46838,44559
50272,2266,3710,34632,15640,4.80071e+13,966.756,9723.8,50272,1154,428,46562,45242,38116,18584,23810
55430,516,1974,35744,19686,2.96779e+13,543.532,6517.46,55430,510,322,52905,49736,45234,44223,30886
25718,1588,2776,18389,7329,5.6667e+13,1223.58,6990.68,25718,1067,240,22599,21125,17456,17816,16661
81597,3630,3878,55820,25777,4.62849e+13,1176.73,12229.8,81597,1372,472,77719,77664,76463,73275,68518
49909,895,2449,31511,18398,3.03712e+13,552.479,7121.74,49909,532,367,47460,46999,39949,32016,21429
65701,2293,3656,44557,21144,4.32689e+13,1027.52,10387.7,65701,1055,430,62045,60687,51598,18996,30169
46076,2490,3597,32086,13990,5.15302e+13,1017.28,9545.35,46076,1225,419,42479,41248,35858,22799,26373
87737,3310,3976,55828,31909,2.93039e+13,799.424,12195.6,87737,1080,437,83761,83621,83761,83753,80151
13388,757,1876,8914,4474,4.63847e+13,657.563,4046.74,13388,672,125,11239,10612,10018,9089,5422
90370,21952,24065,74119,16251,2.4133e+13,5410.08,39512.9,90370,7796,25,66305,66305,66305,66305,62084
33670,690,1750,21202,12468,3.03496e+13,454.6,4992.85,33670,399,283,31907,31421,27775,22517,21968
65230,3253,3993,45581,19649,3.31957e+13,1057.92,12062.9,65230,1077,368,61237,61106,60195,60471,57173
17344,1267,1377,11116,6228,3.00213e+13,454.742,3475.22,17344,317,219,15967,15967,15930,15953,15591
59287,1657,3684,40748,18539,3.06718e+13,788.552,10588.4,59287,1064,284,55603,55237,52760,46232,31536
18066,847,1426,11593,6473,2.95559e+13,388.01,3672.79,18066,341,246,16640,16567,15963,15767,12701
32568,434,3147,23902,8666,6.06573e+13,1529.69,8066,32568,1041,282,25609,23827,11798,9666,5929
89802,2357,3434,58855,30947,3.44586e+13,925.982,10647.4,89802,719,384,86368,85860,82619,78370,61633
99242,3930,4340,64815,34427,2.96384e+13,837.024,14069.4,99242,1258,440,94902,94864,94902,94902,90634
34900,2426,2874,24662,10238,4.86132e+13,1163.95,8318.74,34900,1075,312,32026,31518,30022,30133,29906
83771,1921,4041,52749,31022,2.94054e+13,804.896,11723.3,83771,1040,412,79730,79376,72385,68249,53228
41857,485,1793,26904,14953,2.88016e+13,511.515,5571.08,41857,440,300,39678,37253,34285,33175,21220
1312,199,281,953,359,3.0907e+13,62.7782,533.097,1312,125,60,1031,1019,983,968,654
96293,8515,39806,77040,19253,111425000,1115.19,58841.6,96293,9662,11,56487,56487,42102,56487,10872
44108,1952,2677,31028,13080,2.85322e+13,581.173,7711.16,44108,873,273,41431,41427,40437,41072,32243
81004,3096,3949,52720,28284,2.95124e+13,684.178,12021.4,81004,1249,389,77055,77051,77032,76892,68723
69028,243,671,46849,22179,3.36704e+13,305.385,4482.37,69028,308,263,67110,63898,45451,38209,37733
38822,2308,3286,27737,11085,5.78404e+13,1461.78,9145.7,38822,1277,318,35536,33788,30278,30998,30786
19551,1294,1916,12299,7252,2.66857e+13,309.836,4134.65,19551,643,139,17635,17635,17482,17603,13032
21300,2424,3058,15763,5537,6.91427e+13,980.843,6355.72,21300,738,389,18242,17526,14526,15081,15207
24375,55,1042,15743,8632,3.00296e+13,517.213,3425.56,24375,389,235,17116,11495,13010,9667,2782
49463,883,2081,30534,18929,3.09824e+13,507.614,6245.8,49463,429,300,47382,47081,39082,26825,26457
83794,2892,4233,54082,29712,2.92849e+13,749.034,12654.1,83794,1249,391,79561,79447,79359,79397,59938
89601,1874,2898,57422,32179,2.99469e+13,677.937,9764.35,89601,716,435,86703,86602,83109,77207,74325
22518,6921,8902,18288,4230,1.70504e+12,90.9586,9788.42,22518,691,112,13616,13616,10902,13371,11013
53198,2444,3820,37863,15335,5.60253e+13,1339.19,10873.7,53198,1344,451,49378,47655,42321,32272,35678
15806,682,1624,11371,4435,2.70631e+13,341.168,3966.34,15806,442,141,14182,14004,13610,13546,10547
12371,153,367,8337,4034,3.30291e+13,274.721,1797.02,12371,234,138,10340,6474,6938,6513,7032
63376,299,621,42972,20404,3.35051e+13,302.436,4255.31,63376,306,256,62577,60948,44886,46066,39982
68893,2293,4119,49549,19344,5.3188e+13,1422.6,13234.5,68893,1578,535,64740,61695,50754,52182,50949
76185,672,3700,50500,25685,3.92119e+13,950.085,10528.3,76185,1041,431,71392,70111,55446,10424,12499
56247,2297,3641,36033,20214,2.91289e+13,488.089,9435.56,56247,1219,225,52606,52603,52270,52494,35558
62283,1322,3113,41707,20576,2.96218e+13,657.322,9314.05,62283,1100,278,59170,58683,53123,45909,26410
53247,2985,3003,38507,14740,4.91585e+13,1272.92,10505.3,53247,1173,349,50244,50244,50244,50233,50219
19395,846,2549,13449,5946,5.15244e+13,398.607,5107.92,19395,600,323,16846,16667,10264,4152,2116
77312,143,3986,51967,25345,3.19128e+13,977.842,12520.2,77312,1221,303,61950,50518,38633,10930,6186
58681,187,5854,49927,8754,4.19864e+13,17.111,6794.74,58681,2930,2925,52827,52827,18857,38668,33315
70410,422,4117,48676,21734,3.32629e+13,1057.08,12561.7,70410,1098,374,61913,58090,39940,20011,9584
49687,1911,3108,30429,19258,3.07346e+13,547.003,7431.02,49687,699,316,46579,46497,45383,45874,42457
36106,632,1925,21903,14203,3.12767e+13,357.653,5008.52,36106,403,262,34181,33984,26179,14322,12930
50215,2469,3904,35531,14684,5.73044e+13,1182.18,10549.2,50215,1376,462,46311,44874,38807,27554,30675
39885,109,1242,25724,14161,2.93679e+13,543.882,4440.33,39885,468,280,33165,29245,25478,22475,7562
60241,1718,3736,43321,16920,5.16807e+13,1422.11,11926.8,60241,1459,454,55737,51913,43529,42502,36795
77579,67,690,52618,24961,3.35255e+13,302.431,4743.84,77579,309,266,43406,17577,30719,8537,26043
81659,914,2888,51022,30637,3.02873e+13,695.357,9490.41,81659,568,447,78642,77974,64517,48341,38307
14712,1068,1342,8802,5910,3.16788e+13,224.071,2772.29,14712,234,148,13370,13368,12447,12822,11104
44397,1368,1999,28610,15787,2.96771e+13,577.162,6179.36,44397,576,322,42398,42376,41364,39937,34380
3402,295,1263,2535,867,4.64549e+13,131.385,1760.6,3402,359,143,2078,1856,941,1277,660
98568,1656,4882,66370,32198,3.57408e+13,1364.3,15786.4,98568,1422,426,93197,90960,82208,80732,39947
40556,1060,1790,26394,14162,3.30253e+13,528.381,5277.63,40556,453,290,38766,38745,35450,33548,26868
13340,1122,1200,9611,3729,2.75059e+13,222.868,3225.59,13340,338,136,12140,12140,12129,12135,11955
31649,1530,1651,20433,11216,2.96555e+13,527.661,4903.26,31649,437,296,29998,29998,29822,29721,29829
36996,731,2933,26454,10542,5.0305e+13,1354.5,8730.47,36996,1141,313,31406,29805,22027,20418,12451
37535,1113,1229,24291,13244,2.9512e+13,521.072,4248.96,37535,434,280,36306,36306,36094,36059,35614
99584,323,4200,68065,31519,4.55318e+13,1378.58,14754.4,99584,1775,526,84937,76568,58565,18740,8563
72629,2293,3740,48248,24381,2.88606e+13,810.045,10907.1,72629,1167,284,68889,68608,67453,67548,55994
54985,1183,3042,35781,19204,2.93618e+13,540.404,8523.58,54985,1161,251,51943,51489,47711,42455,27864
32422,700,1156,20916,11506,2.97473e+13,537.083,3975.41,32422,413,262,31266,31107,28735,28411,26701
67065,2167,2697,41726,25339,3.05959e+13,634.379,8404.8,67065,537,402,64368,64304,60553,61965,56399
71561,2959,4112,49663,21898,5.18784e+13,1406.02,13081.9,71561,1755,500,67449,67235,61063,44636,49975
28542,1065,1593,18378,10164,2.91855e+13,508.532,4587.07,28542,418,272,26949,26912,25745,24858,20485
9928,594,596,5804,4124,3.27695e+13,228.293,1442.74,9928,189,101,9332,9332,9332,9332,9332
23196,1768,1992,13822,9374,3.03362e+13,283.693,3894.1,23196,500,153,21204,21204,21180,21204,21123
18285,532,1140,11828,6457,2.98176e+13,455.158,3105.29,18285,371,192,17094,16046,15638,14777,13312
8647,238,1158,5568,3079,3.00292e+13,258.44,2426.53,8647,249,181,7324,6893,6005,5541,1742
59176,40,1762,38212,20964,2.99186e+13,569.493,5882.1,59176,539,341,37490,22389,26506,2803,1339
86522,1749,3961,59277,27245,4.59828e+13,1265.5,12837.6,86522,1423,484,81730,78583,63729,26915,35323
85896,1717,3194,56028,29868,3.38367e+13,724.16,9807.29,85896,670,383,82702,82531,76829,74456,60268
96591,1106,4085,64924,31667,4.14709e+13,1375.74,13303.9,96591,1388,480,90701,88285,69497,18674,23660
44475,2115,2307,26974,17501,3.13308e+13,499.895,6018.33,44475,551,283,42168,42168,42148,42168,42098
18107,1122,1370,11732,6375,2.95199e+13,355.013,3554.68,18107,321,229,16737,16733,16506,16367,14719
44444,128,1892,28607,15837,2.95222e+13,540.662,6073.06,44444,488,332,37313,34802,29704,24687,6085
60433,2377,3114,37522,22911,2.98015e+13,604.063,8387.65,60433,723,341,57319,57308,57283,57318,54573
69544,1008,3677,43742,25802,2.93763e+13,655.063,10127.5,69544,1021,387,65867,65451,53290,33392,29140
66076,517,2569,41529,24547,3.0625e+13,606.726,8269.6,66076,530,403,62785,60568,50123,38564,22647
36704,1473,2851,21954,14750,3.12301e+13,418.071,5802.5,36704,598,238,33853,33775,31196,32278,28256
2695,48,347,1573,1122,3.32974e+13,97.6289,637.459,2695,70,56,2205,2062,1557,1040,403
69490,2125,3795,44587,24903,2.91998e+13,587.597,10878.3,69490,1233,339,65695,65665,65121,65578,46616
99602,4100,4128,63747,35855,2.94192e+13,869.983,13516.4,99602,1251,453,95474,95473,95474,95474,95348
24705,581,1477,14578,10127,3.19544e+13,290.617,3384.21,24705,357,179,23228,23153,16279,9889,6710
35188,1827,2699,21099,14089,3.05723e+13,385.169,5529,35188,663,199,32489,32487,32437,32483,30813
48875,1965,2109,30099,18776,3.11217e+13,515.274,6223.05,48875,453,319,46766,46702,46452,46481,45702
58741,1150,2385,37812,20929,2.88389e+13,585.698,7485.83,58741,581,380,56356,56263,52464,50180,36886
60425,2111,2305,39140,21285,3.1578e+13,592.595,6789.25,60425,612,329,58120,58120,58108,58108,57991
6958,828,1308,4665,2293,3.73029e+13,275.217,2459.03,6958,395,93,5650,5631,5096,4763,4058
31147,999,1129,20105,11042,2.9668e+13,516.684,3858.69,31147,420,247,30018,30017,29748,29767,29560
50229,1784,2981,33305,16924,2.89622e+13,497.244,8298.55,50229,1057,257,47248,47243,46060,42810,33082
94491,2125,4169,64527,29964,4.6669e+13,1319.08,14266.4,94491,1823,482,90144,85948,70646,36543,44860
68621,1747,3328,45430,23191,2.98726e+13,719.968,9953.13,68621,1198,291,65293,65030,63239,64041,36088
49369,1865,3622,35386,13983,5.53137e+13,1569.53,10685.9,49369,1447,403,45285,41528,34069,34812,29111
97839,1257,4876,65783,32056,3.54864e+13,1331.87,15609.7,97839,1423,432,91696,89001,68446,64546,32726
77342,740,4069,49238,28104,2.95867e+13,706.316,11684.8,77342,1175,394,72967,71647,54174,35735,18031
52020,49,1993,33474,18546,2.91022e+13,574.562,6562.97,52020,521,333,35421,23040,26715,15426,3506
81775,2118,2421,52760,29015,2.95531e+13,585.868,8468.86,81775,653,380,79354,79354,78687,78293,77736
76180,954,4193,53240,22940,3.75554e+13,1186.37,13545.3,76180,1299,414,70153,67169,47681,37709,15889
42910,1687,2855,30453,12457,3.3857e+13,791.361,8625.81,42910,860,236,40055,39614,39449,39517,33155
22077,744,1479,13688,8389,3.02666e+13,298.092,3831.16,22077,305,220,20598,20570,17920,14794,12410
28898,463,2150,20695,8203,3.32443e+13,690.626,6284.55,28898,751,191,25987,25257,19103,21718,8643
84574,1511,3608,53101,31473,2.97997e+13,875.488,10895.2,84574,735,451,80966,80389,71133,51506,52261
34723,910,1606,22405,12318,2.95635e+13,538.425,4743.76,34723,462,257,33117,33087,32071,31838,30597
25878,333,443,17519,8359,3.34727e+13,292.846,2650.69,25878,278,197,25435,25435,21571,22638,21456
91318,1031,4294,63286,28032,4.71024e+13,1330.59,14993.6,91318,1810,539,83738,79779,60874,33802,27059
73472,2536,3908,50896,22576,4.9542e+13,1290.05,12450.4,73472,1498,471,69564,68296,60838,37271,46266
62599,961,2554,39270,23329,3.05052e+13,607.131,8044.44,62599,507,390,60045,59728,50092,38066,29130
17057,1802,1884,11987,5070,2.49416e+13,485.992,4481.36,17057,734,169,15173,15173,15172,15173,14666
33855,2347,2554,23954,9901,3.11819e+13,570.195,6757.53,33855,644,254,31301,31301,31289,31298,29359
32868,3180,3622,23226,9642,5.83508e+13,782.516,8216.21,32868,965,418,29246,29191,28495,22958,21691
74026,2243,2755,46758,27268,3.00973e+13,656.663,8990.78,74026,592,437,71271,71133,67999,68700,62897
72389,3214,3879,50239,22150,4.97017e+13,1299.86,12279.2,72389,1514,473,68510,68310,65765,42282,48692
32167,1477,1852,19442,12725,3.15023e+13,348.556,4669.66,32167,397,244,30315,30286,28628,29316,26772
31041,2988,3066,22500,8541,6.07042e+13,1331.43,7734.42,31041,985,276,27975,27975,27975,27975,27847
1551,440,611,1017,534,2.16029e+13,141.12,859.526,1551,346,49,940,897,777,940,871
51082,478,2029,33073,18009,3.01106e+13,551.4,6551.17,51082,516,328,48415,45275,41198,39661,22093
9401,826,2300,6519,2882,4.94037e+13,365.099,3878.1,9401,590,215,7101,6896,5218,4795,2673
77383,295,3699,52282,25101,4.25461e+13,1142.74,11490.8,77383,1253,440,66848,60114,48468,9494,4653
98633,3003,4663,69573,29060,4.3578e+13,1711.11,16372.3,98633,1713,605,93970,93246,81338,79621,72308
80508,472,4195,57997,22511,4.95365e+13,1716.01,14500.9,80508,1646,568,68680,64927,37205,34520,10203
15247,1218,1441,11139,4108,2.87544e+13,218.496,3798.54,15247,388,168,13806,13806,13594,13724,11785
48836,426,1928,31382,17454,2.89682e+13,542.514,5949.34,48836,514,304,45701,42127,39296,38046,21805
76822,485,3740,55102,21720,4.46743e+13,1590.52,13536.9,76822,1592,391,66153,62241,38959,36978,10488
21099,165,933,13587,7512,2.94423e+13,471.463,3035.26,21099,402,211,18216,17320,15154,12819,7317
9674,295,755,6240,3434,2.97934e+13,372.386,1961.77,9674,295,149,8593,8103,7597,7479,5033
79173,3108,4353,53477,25696,3.87764e+13,1180.17,13601.3,79173,1295,401,74820,74534,70444,69521,63962
18596,543,1022,12001,6595,2.94091e+13,432.983,3002.95,18596,331,204,17552,17043,15957,15648,14910
33443,602,1629,21518,11925,2.98192e+13,475.936,5012.28,33443,426,289,31787,30980,28200,27585,20001
14168,519,1374,8644,5524,3.09617e+13,209.474,2963.77,14168,254,182,12794,12745,10006,5823,4302
73103,980,3880,47309,25794,2.94231e+13,652.093,11378,73103,1231,373,69089,68215,52267,34070,20034
62566,211,3555,44917,17649,4.28528e+13,1236.02,11913.7,62566,1255,366,51170,45653,29546,14490,6915
