"data_size","cache_size","unique_size","reads","writes","avg_step","avg_reuse_dist","sum_sqrt_count","sum_count","lis","lds","belady","lru","pivot","ld","mru"
45015,14531,22811,27014,18001,6.39425e+12,55.7282,24946.9,45015,11113,72,22204,22204,18279,13726,13762
20202,2440,8945,12349,7853,7.25033e+12,56.2184,10196.6,20202,4351,72,11257,11257,6720,4181,3327
70159,7391,16301,45491,24668,9.91291e+12,60.1202,20746.6,70159,7936,72,53858,53858,41594,39687,24933
75653,6582,17617,49058,26595,9.90599e+12,60.1164,22352.7,75653,8576,72,58036,58036,39329,25670,22264
69337,12859,22771,43786,25551,8.67129e+12,58.5945,26704.7,69337,11079,72,46566,46566,38746,29531,29367
9830,594,2367,6372,3458,9.91912e+12,59.5011,3279.06,9830,1144,72,7463,7463,4979,2111,2076
40614,19892,22087,24115,16499,5.91299e+12,54.0605,23935.2,40614,10743,72,18527,18527,17816,16862,16815
8847,2365,3087,5563,3284,8.47084e+12,55.7809,3843.5,8847,1495,72,5760,5760,4953,3845,3788
32991,643,7710,21395,11596,9.91225e+12,60.0134,10081.4,32991,3752,72,25281,25281,15008,14797,2477
83421,4288,28445,52495,30926,8.51389e+12,58.4096,32968.5,83421,13852,72,54976,54976,34666,34009,9874
82247,11767,21586,52899,29348,9.5259e+12,59.6551,26503.6,82247,10509,72,60661,60661,51299,49010,35487
60442,5630,16254,38812,21630,9.44013e+12,57.2404,20018.6,60442,7895,72,44188,44188,32344,21950,18946
6171,556,2344,3860,2311,8.09649e+12,57.0193,2901,6171,1137,72,3827,3779,2858,1821,1859
8042,1123,3439,4956,3086,7.41353e+12,56.4161,4078.51,8042,1666,72,4603,4603,3079,1300,1460
5782,322,1375,3749,2033,1.00149e+13,59.2503,1991.77,5782,664,72,4407,4407,2852,1962,1129
24664,2688,5751,16002,8662,9.92111e+12,59.9771,7630.42,24664,2794,72,18913,18913,14505,14411,9233
44495,5095,10333,28866,15629,9.92697e+12,60.0812,13369.3,44495,5029,72,34162,34162,27822,19201,17181
69634,6448,29558,42794,26840,7.43572e+12,57.0095,33027.7,69634,14393,72,40076,40076,25416,13173,9638
62808,23831,25788,38752,24056,7.62006e+12,57.2873,29034.7,62808,12558,72,37020,37020,36030,34892,35078
50254,2564,17512,31570,18684,8.42495e+12,58.2512,20442.9,50254,8530,72,32742,32742,20561,6220,5825
87880,2617,20415,56994,30886,9.90867e+12,60.1241,25801.4,87880,9931,72,67465,67465,26126,27442,9436
31632,5393,7400,20512,11120,9.9252e+12,60.0078,9691.78,31632,3600,72,24232,24232,21765,21203,17762
57343,17239,20736,35886,21457,8.24253e+12,58.0309,23950.3,57343,10090,72,36607,36607,34789,32246,31876
2583,524,1860,1463,1120,3.902e+12,50.2927,2024.95,2583,897,54,723,627,502,239,374
15369,7208,14365,10583,4786,9.21214e+12,3.9849,14424.5,15369,4805,9,1004,1004,500,1004,507
17164,1565,7446,10526,6638,7.34313e+12,44.1321,8567.16,17164,3610,72,9718,9718,7708,7671,5406
59563,1703,13890,38629,20934,9.90345e+12,60.0972,17758.6,59563,6762,72,45673,45673,27906,27551,6067
2473,222,634,1611,862,9.64557e+12,57.6256,962.375,2473,299,58,1839,1839,1259,652,721
36880,3900,9192,23806,13074,9.69846e+12,59.7897,11750.1,36880,4467,72,27688,27688,20611,20454,12027
94530,21451,41265,57889,36641,7.2792e+12,56.7874,45670.3,94530,20097,72,53265,53265,42087,26816,23200
75443,4125,22086,48127,27316,9.13579e+12,59.1715,26495.1,75443,10755,72,53357,53357,33816,10772,9863
47650,8733,11110,30902,16748,9.91601e+12,60.0705,14318.4,47650,5409,72,36540,36540,33716,29936,29111
4541,527,1094,2938,1603,1.00013e+13,59.0095,1610.03,4541,527,70,3447,3447,2622,1899,1803
33522,6557,8373,21643,11879,9.70451e+12,59.7468,10734.3,33522,4070,72,25149,25149,23043,20241,19642
15867,90,3732,10282,5585,9.92907e+12,59.8562,5057.89,15867,1818,72,12135,10816,3108,3567,499
70153,24409,29243,43219,26934,7.53052e+12,57.0682,32771.7,70153,14225,72,40910,40910,38951,36236,35818
77025,4970,34000,47106,29919,7.22699e+12,56.8126,37674.7,77025,16562,72,43025,43025,27148,8521,7943
11722,2721,2790,7600,4122,9.8806e+12,59.6904,3839.94,11722,1353,72,8932,8932,8844,8834,8829
91417,19787,27688,58150,33267,8.99896e+12,59.0166,32818.4,91417,13483,72,63729,63729,54350,45408,42940
23021,833,1503,18330,4691,5.72193e+13,12.0065,1998.7,23021,791,20,21518,21518,17367,14433,19619
47829,1149,11156,31013,16816,9.89986e+12,60.0677,14378.8,47829,5421,72,36673,36673,22165,14627,4374
62332,3340,28397,37957,24375,7.04069e+12,55.9099,31417.8,62332,13829,72,33935,33935,20343,4412,3955
36936,648,15708,22693,14243,7.42435e+12,56.9918,17772.3,36936,7642,72,21228,20652,12731,8550,2497
62067,19025,30384,37442,24625,6.59747e+12,56.0265,33238,62067,14798,72,31683,31683,26453,19352,17712
34047,6323,16873,20512,13535,6.52837e+12,55.5214,18614.9,34047,8200,72,17174,17174,12798,7773,7662
3199,645,1833,2514,685,80335100000,8.67552,1932.11,3199,1643,11,1366,1366,674,707,657
32995,3316,14035,20277,12718,7.43337e+12,56.2876,15922.6,32995,6815,72,18960,18960,11464,6420,4898
77783,14787,18095,50443,27340,9.91918e+12,60.1288,22942.4,77783,8815,72,59688,59688,55719,54795,49154
36129,5871,13574,22524,13605,8.06158e+12,57.7728,15740.9,36129,6601,72,22555,22555,16544,9465,9394
96898,14974,22530,62834,34064,9.9107e+12,60.1373,28385.3,96898,10964,72,74368,74368,65299,63177,49990
51489,5633,18787,32185,19304,8.20371e+12,57.9956,21719.5,51489,9141,72,32702,32702,22338,10083,9787
36929,4688,8596,23949,12980,9.91613e+12,60.0653,11203,36929,4182,72,28333,28333,23645,17297,15824
5380,711,1743,3414,1966,8.96897e+12,57.7169,2276.85,5380,841,72,3637,3637,2743,2490,2409
37248,9182,13084,23387,13861,8.3833e+12,57.7092,15373.4,37248,6354,72,24164,24164,21566,18607,18564
66077,1944,15382,42857,23220,9.90669e+12,60.1042,19605.4,66077,7484,72,50695,50695,19432,20445,6942
77885,15735,23966,49475,28410,8.94411e+12,58.9292,28413.7,77885,11668,72,53919,53919,47880,46343,37768
68851,17821,24027,43231,25620,8.4108e+12,58.2824,27836.7,68851,11704,72,44824,44824,39592,33490,33340
45087,12366,13058,28791,16296,9.18589e+12,59.1689,15936.4,45087,6356,72,32029,32029,31709,31606,31388
17381,3308,4083,11268,6113,9.92976e+12,59.8335,5504.9,17381,1987,72,13298,13298,12373,12159,10979
73897,14610,29221,45798,28099,7.81342e+12,57.5391,33017.8,73897,14233,72,44676,44676,35205,24168,23769
4321,1961,2035,2625,1696,6.99642e+12,55.2398,2416.58,4321,986,62,2286,2286,2191,2163,2182
74451,13869,21680,47508,26943,9.15083e+12,59.1905,26051.2,74451,10549,72,52771,52771,44077,43860,33499
18867,4268,4434,12238,6629,9.89287e+12,59.8298,5951.3,18867,2149,72,14433,14433,14227,14221,14107
93716,8811,27684,59733,33983,9.10071e+12,59.1118,32971.2,93716,13469,72,66032,66032,42369,25662,20090
65045,1734,28395,39837,25208,7.27955e+12,56.4613,31617.4,65045,13824,72,36650,36650,17755,3877,3086
94449,12970,21962,61254,33195,9.91068e+12,60.1407,27690.7,94449,10697,72,72487,72487,61721,59195,43513
44639,12497,16396,27893,16746,8.16548e+12,57.9208,18995.2,44639,7973,72,28243,28243,26728,24926,25086
63312,10960,14666,41066,22246,9.92674e+12,60.139,18745.9,63312,7144,72,48646,48646,44190,43154,36786
44748,8999,10450,29018,15730,9.89628e+12,60.0614,13499.2,44748,5081,72,34298,34298,32173,32133,29721
49920,7647,13404,32056,17864,9.465e+12,59.5198,16609.6,49920,6530,72,36516,36516,30651,29252,20844
70126,3826,16299,45483,24643,9.91751e+12,60.1203,20740.6,70126,7936,72,53827,53827,27578,27703,13263
93337,8200,24602,60014,33323,9.50723e+12,59.3231,30078.1,93337,11962,72,68735,68735,45150,45134,26022
90047,7673,26911,57329,32718,9.0601e+12,59.0868,31999.3,90047,13105,72,63136,63088,46470,33410,26013
17341,4029,5097,11059,6282,9.13465e+12,58.924,6434.39,17341,2473,72,12244,12244,11680,11654,11165
29939,5837,11565,18614,11325,7.93624e+12,57.1513,13402.2,29939,5616,72,18374,18374,14527,9319,8135
81835,20192,37624,49783,32052,6.99126e+12,56.5231,41381.9,81835,18329,72,44211,44211,36697,26347,24090
82376,14997,19148,53426,28950,9.91415e+12,60.1296,24241.3,82376,9325,72,63228,63228,57181,51426,49868
30188,7024,7071,19583,10605,9.90173e+12,59.9881,9279.49,30188,3438,72,23117,23117,23077,23075,23081
31758,11514,11844,19808,11950,8.13383e+12,57.8075,13799.8,31758,5770,72,19914,19914,19445,19059,19055
51967,10937,15401,33116,18851,9.1085e+12,59.0896,18610.4,51967,7502,72,36566,36566,31430,26579,25287
55007,14534,17884,34777,20230,8.72139e+12,58.3516,21136.7,55007,8695,72,37123,37123,34045,29905,28977
6692,1176,1584,4346,2346,9.92642e+12,59.3891,2274.61,6692,764,72,5108,5108,4521,4510,3972
59283,5855,13825,38444,20839,9.91182e+12,60.0961,17675.7,59283,6728,72,45458,45458,33567,32117,19687
74907,2982,20356,48058,26849,9.41331e+12,59.5033,24846.7,74907,9917,72,54551,54551,22526,12417,6601
41340,9630,11893,26412,14928,9.21498e+12,59.1998,14578.4,41340,5793,72,29447,29447,26839,24394,23824
55447,4631,12897,35959,19488,9.91174e+12,60.0845,16540.3,55447,6279,72,42550,42550,28153,18127,15782
53660,16742,21160,33272,20388,7.82942e+12,57.2786,24074.3,53660,10291,72,32500,32500,30069,26829,26112
45885,4862,10711,29754,16131,9.91076e+12,60.0568,13819.9,45885,5208,72,35174,35174,27233,26016,16481
69642,10430,30209,42683,26959,7.31265e+12,56.9285,33632.5,69642,14708,72,39433,39433,27059,12661,12114
73805,4244,18855,47560,26245,9.61549e+12,59.7575,23375,73805,9180,72,54950,54950,36153,35696,13139
85489,26826,27199,54143,31346,8.80607e+12,58.7744,31953.7,85489,13244,72,58290,58290,57837,57303,57262
58263,2178,13535,37792,20471,9.91018e+12,60.1053,17337.5,58263,6584,72,44728,44728,19038,8595,7908
26734,3414,7630,17095,9639,9.23803e+12,59.1744,9528.3,26734,3711,72,19104,19104,14065,9262,8018
48231,552,11257,31278,16953,9.89971e+12,60.06,14499.7,48231,5470,72,36974,36974,21435,21116,2355
77125,7209,17952,50015,27110,9.9137e+12,60.1292,22765.8,77125,8742,72,59173,59173,42122,40538,24393
26111,3778,6144,16926,9185,9.88253e+12,59.9409,8106.58,26111,2988,72,19967,19967,16586,13374,12597
7121,785,1746,4614,2507,9.88566e+12,59.2414,2458.64,7121,846,72,5375,5375,4018,3809,2407
8893,2327,4849,5283,3610,5.93729e+12,50.3219,5432.05,8893,2339,72,4044,4044,2977,1536,1422
26421,4759,8876,16652,9769,8.59534e+12,58.1552,10648.9,26421,4311,72,17545,17545,14714,10915,10076
74251,18859,25185,46756,27495,8.53324e+12,58.4274,29293.7,74251,12264,72,49066,49066,44421,38017,36709
16702,1639,3935,10835,5867,9.89198e+12,59.8193,5314.94,16702,1910,72,12767,12767,9418,6408,5612
39824,9502,12245,25310,14514,8.95292e+12,58.867,14791.8,39824,5961,72,27579,27579,25239,22003,21464
37657,3732,8773,24419,13238,9.90546e+12,60.0434,11421.3,37657,4258,72,28884,28884,21316,20437,12612
34236,14161,16239,20751,13485,6.8155e+12,55.7629,18045.2,34236,7894,72,17997,17997,17142,15945,15895
66113,5383,28264,40596,25517,7.39386e+12,57.0211,31572.9,66113,13758,72,37849,37849,22323,12396,9348
39914,6396,10756,25626,14288,9.45876e+12,59.4853,13418.8,39914,5238,72,29158,29158,24612,23534,17068
42615,3150,9957,27627,14988,9.91182e+12,60.055,12882.3,42615,4845,72,32658,32658,22770,11130,10713
20883,1699,4876,13539,7344,9.92982e+12,59.9429,6522.58,20883,2369,72,16007,16007,10322,6712,5901
5103,791,1228,3316,1787,1.00122e+13,59.0896,1788.74,5103,591,72,3875,3875,3261,2739,2678
43819,7751,10245,28413,15406,9.89879e+12,60.0449,13237.4,43819,4981,72,33574,33574,30641,29944,25806
85631,27410,29894,53773,31858,8.40527e+12,58.2796,34469.2,85631,14555,72,55737,55737,54505,53147,53188
45864,9140,10706,29741,16123,9.91224e+12,60.0717,13814.6,45864,5208,72,35158,35158,33260,30730,30193
32644,1122,7622,21168,11476,9.91327e+12,60.0232,9977.31,32644,3707,72,25022,25022,15593,15397,4095
46682,5980,13677,29771,16911,9.14556e+12,59.1275,16625.7,46682,6663,72,33005,33005,24383,24478,14589
65510,14657,15238,42478,23032,9.92287e+12,60.1191,19426,65510,7422,72,50272,50272,49421,49404,48567
32131,4785,7512,20836,11295,9.91249e+12,60.0049,9833.81,32131,3654,72,24619,24619,20686,20601,16018
69241,11956,16089,44903,24338,9.91317e+12,60.1282,20487.7,69241,7830,72,53152,53152,48183,41436,39883
99485,30975,32655,62834,36651,8.67992e+12,58.5303,37996.6,99485,15891,72,66830,66830,64762,62402,62388
41713,13430,18872,25427,16286,7.08436e+12,55.8731,21059.9,41713,9188,72,22841,22841,20385,17116,16400
37307,3194,15822,22933,14374,7.46427e+12,57.0098,17900.1,37307,7708,72,21485,21485,13061,3146,2953
20655,1508,6423,13112,7543,8.96023e+12,58.7043,7920.55,20655,3129,72,14232,14232,8890,3476,2777
70136,24509,25543,43858,26278,8.21624e+12,58.0262,29332.9,70136,12439,72,44593,44593,43433,42075,42252
3361,918,1211,2118,1243,8.6125e+12,56.6932,1575.03,3361,589,62,2150,2150,1842,1511,1637
4441,994,1944,2730,1711,7.54099e+12,55.8548,2349.52,4441,945,72,2497,2449,2177,1724,1855
17484,2636,6624,10888,6596,8.08512e+12,57.6055,7840.36,17484,3226,72,10860,10860,7989,4738,4674
88149,35315,36267,54376,33773,7.60799e+12,57.2975,40570.4,88149,17667,72,51882,51882,50717,49217,48929
66756,20427,23556,41864,24892,8.36639e+12,58.2111,27246.4,66756,11470,72,43200,43200,40746,37960,37931
88182,15955,20541,57177,31005,9.90684e+12,60.122,25937.1,88182,10004,72,67641,67641,62208,60929,53139
12498,3240,3935,7936,4562,8.92596e+12,58.4617,4948.19,12498,1914,72,8563,8563,7905,6986,7009
18490,519,11116,10801,7689,5.15892e+12,51.9311,12024.3,18490,5393,72,7374,6894,3817,1574,1372
57055,5366,13307,36997,20058,9.91077e+12,60.0966,17037,57055,6481,72,43748,43748,32184,31952,18027
91068,3824,21126,59058,32010,9.91862e+12,60.1437,26682.3,91068,10284,72,69942,69942,31464,32272,13580
59016,20442,28308,35695,23321,6.72449e+12,55.543,31093.6,59016,13768,72,30708,30708,26973,21816,20806
15762,657,6324,9757,6005,7.78005e+12,57.2261,7418.65,15762,3077,72,9438,9363,5981,4069,1945
3371,125,892,2179,1192,9.60133e+12,58.1652,1300.07,3371,423,63,2479,2432,953,957,449
85750,19309,34625,53004,32746,7.70663e+12,57.42,38877.2,85750,16868,72,51125,51125,41396,28136,25006
50083,8884,11668,32474,17609,9.90771e+12,60.0714,15015.8,50083,5674,72,38415,38415,34421,30638,29649
69416,35566,35673,41568,27848,6.2895e+12,55.6384,38675.8,69416,17372,72,33743,33743,33643,33582,33580
80482,4397,27385,50654,29828,8.52154e+12,58.4195,31775.6,80482,13335,72,53097,53097,31814,14984,9721
69488,3213,16138,45060,24428,9.92672e+12,60.1287,20544.6,69488,7861,72,53350,53350,34585,34196,11526
58195,12613,13581,37731,20464,9.89252e+12,60.0737,17374.3,58195,6601,72,44614,44614,43460,43192,41671
31803,6320,7438,20624,11179,9.9254e+12,60.0118,9739.49,31803,3619,72,24365,24365,22714,21169,20869
97385,5195,47933,58681,38704,6.55863e+12,55.7402,52071.9,97385,23329,72,49452,49452,22530,10236,4970
84840,18896,19713,55017,29823,9.91066e+12,60.1312,24936.9,84840,9598,72,65127,65127,64136,63906,62640
10893,374,3854,6831,4062,8.44283e+12,53.5746,4729.5,10893,1871,72,7039,6991,3955,1212,0
96945,2641,4713,76881,20064,5.8164e+13,12.0015,5744.44,96945,3689,20,92232,92232,75138,60666,84582
53467,14377,18767,33562,19905,8.37812e+12,58.207,21845.3,53467,9131,72,34700,34700,28721,21700,21509
23702,8294,10694,14459,9243,7.11407e+12,56.057,12096.5,23702,5203,72,13008,13008,11819,10165,10008
5844,1724,2136,3657,2187,8.45015e+12,57.237,2676.84,5844,1040,72,3708,3708,3108,3094,2563
50487,4561,12936,32535,17952,9.61187e+12,59.7028,16218,50487,6292,72,37551,37551,25532,24612,14066
89664,4116,5687,71406,18258,5.72641e+13,11.9979,6663.84,89664,3661,14,83977,83977,73865,66496,79414
28004,4568,7827,17933,10071,9.34568e+12,59.2731,9801.97,28004,3813,72,20177,20177,16673,16577,12543
14154,1655,6933,11049,3105,78552200000,8.98806,7177.85,14154,6237,11,7221,7221,3025,3543,2528
60274,32204,36722,35073,25201,5.05819e+12,53.6191,38965,60274,17884,72,23552,23552,21694,19124,18747
77872,14926,20436,50088,27784,9.53064e+12,59.6575,25127.6,77872,9954,72,57436,57436,51293,42939,40998
6568,1477,1566,4264,2304,9.85539e+12,59.2706,2245.79,6568,748,72,5002,5002,4922,4904,4886
58289,14468,26144,35579,22710,7.12975e+12,56.6772,29033,58289,12732,72,32145,32145,26875,21945,20655
68094,13117,15878,44148,23946,9.90503e+12,60.066,20209.7,68094,7719,72,52216,52216,48925,44493,43491
86819,12864,23965,55632,31187,9.34478e+12,59.4327,29034,86819,11666,72,62854,62854,52195,49579,34191
60474,5874,26550,37004,23470,7.25003e+12,56.8376,29570.6,60474,12933,72,33924,33924,22123,8403,7890
7715,981,2757,4843,2872,8.42565e+12,57.5698,3428.18,7715,1342,72,4958,4910,2672,1716,1507
61527,874,14266,39906,21621,9.93779e+12,60.1203,18241.6,61527,6949,72,47261,47261,14560,3398,3618
5838,86,1492,3775,2063,9.62916e+12,58.8751,2104.7,5838,712,72,4346,3832,1130,135,306
49730,4883,11578,32250,17480,9.93198e+12,60.0924,14902.1,49730,5640,72,38152,38152,28433,28230,16583
34016,2081,12400,21266,12750,8.21181e+12,50.3438,14495,34016,6026,72,21616,21616,12132,820,0
74959,2781,17460,48606,26353,9.90674e+12,60.1124,22155.2,74959,8502,72,57499,57499,24284,25171,9829
41056,8398,11848,26213,14843,9.2095e+12,59.1967,14517.7,41056,5771,72,29208,29208,25643,25550,21437
73246,16337,24285,46214,27032,8.64239e+12,58.5484,28380.4,73246,11831,72,48961,48961,45725,41252,40419
30162,8468,9236,19169,10993,8.9785e+12,57.346,11276.9,30162,4493,72,20926,20926,20313,19453,19488
96966,20831,37378,60262,36704,7.93939e+12,57.7082,42219.9,96966,18204,72,59588,59588,47112,33045,32000
97149,26487,28391,61979,35170,9.14002e+12,59.1885,33864.2,97149,13827,72,68758,68758,66706,63867,63425
30004,1583,13135,18380,11624,7.26626e+12,56.7691,14854.5,30004,6392,72,16869,16869,10313,2645,2547
81073,2521,18864,52575,28498,9.90201e+12,60.1112,23887.7,81073,9177,72,62209,62209,38396,37920,9038
41598,10278,19734,25202,16396,6.79687e+12,54.5969,21849.1,41598,9591,72,21864,21864,17565,11747,10409
23074,1322,1379,18355,4719,5.75177e+13,11.9912,1869.7,23074,952,14,21695,21695,21266,20924,21502
45799,1137,17614,28475,17324,7.95843e+12,57.6597,20206.1,45799,8575,72,28185,28137,17352,9171,4161
40955,9352,17375,25175,15780,7.44418e+12,56.3482,19622.6,40955,8442,72,23580,23580,20060,15960,16018
75454,14169,23491,47878,27576,8.89373e+12,58.8838,27806.4,75454,11440,72,51963,51963,43766,34210,33872
59320,13316,21689,37069,22251,8.19745e+12,57.5183,24979.6,59320,10560,72,37631,37631,32144,24694,22981
24623,5227,11349,14981,9642,6.98632e+12,54.5026,12773.7,24623,5512,72,13274,13274,10136,7191,6492
10849,2184,2589,7032,3817,9.89051e+12,59.6561,3577.88,10849,1256,72,8260,8260,7691,7185,7173
38275,12236,15576,23654,14621,7.65419e+12,57.2755,17753.4,38275,7576,72,22699,22699,21115,19019,18592
52946,7747,19162,33134,19812,8.23545e+12,58.0305,22172.7,52946,9323,72,33784,33736,19424,6757,3203
65328,14885,19095,41681,23647,9.1382e+12,59.1539,23001.7,65328,9290,72,46233,46233,42212,37536,37421
20743,5488,8135,12874,7869,7.88261e+12,57.3997,9500.27,20743,3956,72,12608,12608,10987,8862,8440
16507,1508,3879,10705,5802,9.90544e+12,59.883,5250.66,16507,1883,72,12628,12628,8668,8342,4957
26008,206,6115,16864,9144,9.91039e+12,59.9475,8070.23,26008,2974,72,19893,19893,11338,7289,938
88247,4366,20541,57216,31031,9.91389e+12,60.1319,25939.6,88247,10007,72,67706,67706,44224,43737,15330
14317,8276,8293,8415,5902,5.47244e+12,50.553,9075.12,14317,4017,72,6024,6024,6024,6024,6024
20052,6853,7106,12588,7464,8.3596e+12,57.7156,8501.55,20052,3457,72,12946,12946,12595,12272,12341
65733,15240,36438,51577,14156,80063200000,8.99699,36933.1,65733,32789,11,29295,29295,16839,17458,16236
63316,22999,27288,38837,24479,7.36164e+12,56.9634,30458.2,63316,13294,72,36028,36028,34185,31729,31262
74950,4809,22428,47730,27220,9.04826e+12,59.065,26780.1,74950,10922,72,52522,52522,34585,13438,12599
34193,681,9772,21862,12331,9.21554e+12,59.1694,12081.4,34193,4744,72,24421,24277,8981,9365,2412
92171,1426,21379,59783,32388,9.92309e+12,60.1525,26991.5,92171,10414,72,70792,70792,22377,5617,5807
4036,182,971,2620,1416,1.0126e+13,58.8593,1442.63,4036,473,67,3065,3065,1906,1885,668
61482,13045,14316,39861,21621,9.91742e+12,60.1097,18288.8,61482,6967,72,47166,47166,45703,45352,43424
6932,910,1654,4505,2427,9.87005e+12,59.3113,2360.84,6932,795,72,5278,5278,4205,4184,3046
90344,18214,21812,58450,31894,9.79701e+12,59.7903,27270.9,90344,10608,72,68532,68532,64602,59297,58094
4627,1368,1782,2887,1740,8.09831e+12,56.6032,2227.85,4627,864,70,2845,2845,2633,2315,2459
86022,25169,27409,54471,31551,8.81076e+12,58.7654,32180.1,86022,13352,72,58613,58613,56385,54331,53833
95922,14172,24530,61813,34109,9.60622e+12,59.7703,30186.6,95922,11943,72,71392,71392,60339,45238,41641
35712,8544,10227,22823,12889,9.22084e+12,59.1759,12617,35712,4971,72,25485,25485,23972,21971,21559
6295,1798,3101,3809,2486,6.62946e+12,55.169,3588.52,6295,1500,72,3194,3194,2662,2040,2251
22501,968,5971,14472,8029,9.53721e+12,59.4674,7659.17,22501,2907,72,16530,16530,10602,4249,3469
90151,5731,20916,58464,31687,9.91872e+12,60.1462,26424.2,90151,10183,72,69235,69235,38794,38515,19875
27980,2365,8727,17759,10221,8.92769e+12,58.7615,10630.5,27980,4250,72,19253,19253,11642,6629,5105
5706,2264,3274,4485,1221,8.0503e+10,8.94585,3408.75,5706,2939,11,2432,2432,1865,1887,1861
53765,3688,13091,34769,18996,9.76779e+12,59.909,16601.1,53765,6363,72,40674,40674,23157,22863,11774
6707,1501,1638,4343,2364,9.90318e+12,59.3147,2322.35,6707,798,72,5069,5069,4907,4781,4790
45613,1762,14912,28821,16792,8.70038e+12,57.9929,17695.5,45613,7258,72,30701,30701,14148,2878,2223
76825,27356,33721,47019,29806,7.24964e+12,56.8412,37404.2,76825,16418,72,43104,43104,40635,37754,37866
42572,5051,11732,27291,15281,9.36189e+12,59.3803,14522.7,42572,5709,72,30840,30840,23039,23260,14508
38388,7553,11818,24380,14008,8.96228e+12,58.875,14289.6,38388,5751,72,26570,26570,22670,17399,16213
32550,7976,8022,21029,11521,9.76286e+12,59.8244,10334,32550,3907,72,24528,24528,24471,24468,24471
4504,957,1088,2919,1585,9.83367e+12,58.7784,1601.81,4504,517,69,3416,3416,3290,3186,3182
84165,18986,46446,49828,34337,5.78779e+12,55.0347,49745.4,84165,22612,72,37719,37719,28258,17257,17012
53115,3599,18630,33328,19787,8.40132e+12,58.0611,21690.4,53115,9069,72,34485,34485,21536,11634,8520
26165,7277,10401,16214,9951,7.80067e+12,57.3403,12026.8,26165,5063,72,15764,15764,13272,10376,10489
35506,7563,11580,22435,13071,8.72239e+12,58.5761,13849.8,35506,5637,72,23926,23926,20818,20044,15713
58988,14560,15198,37987,21001,9.58622e+12,59.7074,18933.1,58988,7393,72,43790,43790,43138,42967,42196
5427,2669,5427,0,5427,7.99853,0,5427,5427,5427,1,0,0,0,0,0
79090,613,18348,51302,27788,9.91693e+12,60.1312,23271.2,79090,8929,72,60742,60742,16691,18920,2938
98036,12114,27333,62767,35269,9.3121e+12,59.0593,32943.8,98036,13309,72,70703,70703,52918,51997,30122
78282,10276,21411,50203,28079,9.37748e+12,59.4751,26068,78282,10424,72,56871,56871,43271,42940,26635
39833,183,9269,25836,13997,9.92003e+12,60.0572,12038.3,39833,4509,72,30564,30564,7795,8992,1026
99071,4908,42169,60854,38217,7.42117e+12,56.6376,46826.5,99071,20538,72,56902,56902,28711,12245,6127
64004,4259,23651,39959,24045,8.14303e+12,57.8882,27141.1,64004,11500,72,40353,40353,25012,6952,6401
70026,18696,26732,43574,26452,7.98201e+12,57.7435,30431.2,70026,13012,72,43294,43294,39046,33282,31970
60658,18322,20428,38225,22433,8.56414e+12,58.4526,23907.6,60658,9945,72,40230,40230,38713,36935,37095
59497,33146,38544,46653,12844,2.23422e+13,5.52762,44182.1,59497,12853,13,20953,20953,20201,20953,18410
52808,8604,12274,34238,18570,9.92313e+12,60.1151,15774.1,52808,5979,72,40534,40534,36128,30167,28795
43089,16597,17499,26619,16470,7.68484e+12,57.3195,19895,43089,8525,72,25590,25590,24277,22813,22829
5612,1365,2726,3393,2219,6.67827e+12,55.1971,3180.75,5612,1315,72,2886,2886,1889,788,836
37900,7343,8888,24569,13331,9.88684e+12,59.9436,11546.1,37900,4308,72,29012,29012,27236,26821,24385
64365,18254,29094,39237,25128,7.08513e+12,56.6011,32211.8,64365,14168,72,35271,35271,29970,22656,21135
12750,1509,3186,8238,4512,9.75168e+12,59.5147,4288.32,12750,1548,72,9564,9564,7093,7048,4229
51791,8573,12046,33577,18214,9.92064e+12,60.1063,15489.5,51791,5865,72,39745,39745,34711,29936,28662
12301,4434,4600,7675,4626,8.16875e+12,57.5619,5535.69,12301,2240,72,7701,7701,7511,7344,7349
89355,8592,23319,57486,31869,9.54958e+12,59.6907,28606.6,89355,11356,72,66036,66036,41546,25875,20434
18164,2345,8898,14179,3985,78604200000,8.98805,9176.51,18164,8005,11,9266,9266,4061,4703,3438
56872,214,13217,36888,19984,9.92277e+12,60.1038,16939.9,56872,6435,72,43655,43655,11016,12755,1314
55853,16633,24080,34260,21593,7.34928e+12,56.8581,26944.1,55853,11719,72,31773,31773,27389,23214,22252
71374,9017,18903,45878,25496,9.49754e+12,59.603,23247.9,71374,9206,72,52471,52471,41882,39984,25368
44032,9989,19293,26965,17067,7.26253e+12,56.7911,21623.8,44032,9389,72,24739,24739,19935,14293,14285
88856,28353,30809,55830,33026,8.43409e+12,58.1917,35548.4,88856,14987,72,58047,58047,56712,54855,54645
5472,2187,2520,3338,2134,7.08158e+12,55.3109,2979.53,5472,1217,72,2952,2952,2538,2141,2260
56011,15656,18266,35405,20606,8.697e+12,58.6046,21565.8,56011,8887,72,37745,37745,36323,34727,34759
72968,13683,35191,44098,28870,6.68758e+12,56.1535,38491.4,72968,17139,72,37777,37777,29036,18942,18595
52270,6943,18842,32721,19549,8.26837e+12,58.0032,21824.5,52270,9161,72,33428,33428,25040,15238,14930
28519,3926,11649,17612,10907,7.67901e+12,57.0667,13362.1,28519,5675,72,16870,16870,11532,7885,6718
